Genome,Cluster
GCA_052037875.2_ASM5203787v2_genomic_100kbp_proxy.fna,1
GCA_007667515.1_ASM766751v1_genomic_100kbp_proxy.fna,1
GCA_035812375.1_ASM3581237v1_genomic_100kbp_proxy.fna,1
GCA_042674145.1_ASM4267414v1_genomic_100kbp_proxy.fna,0
GCF_054552535.1_ASM5455253v1_genomic_100kbp_proxy.fna,0
GCA_037164265.1_ASM3716426v1_genomic_100kbp_proxy.fna,1
GCF_004119815.1_ASM411981v1_genomic_100kbp_proxy.fna,1
GCF_000706705.1_ASM70670v1_genomic_100kbp_proxy.fna,0
GCA_977566205.1_MarMAG_099745_genomic_100kbp_proxy.fna,2
GCA_977010985.1_NRS8009_genomic_100kbp_proxy.fna,1
GCF_009741365.1_ASM974136v1_genomic_100kbp_proxy.fna,1
GCF_046635905.1_ASM4663590v1_genomic_100kbp_proxy.fna,0
GCF_025452155.1_ASM2545215v1_genomic_100kbp_proxy.fna,1
GCA_052783415.1_ASM5278341v1_genomic_100kbp_proxy.fna,1
GCF_009913515.1_ASM991351v1_genomic_100kbp_proxy.fna,0
GCA_001286745.1_Bacillus_JRS9_genomic_100kbp_proxy.fna,0
GCA_000338735.1_ASM33873v1_genomic_100kbp_proxy.fna,0
GCF_001698505.1_ASM169850v1_genomic_100kbp_proxy.fna,1
GCA_055586665.1_ASM5558666v1_genomic_100kbp_proxy.fna,1
GCA_050463485.1_ASM5046348v1_genomic_100kbp_proxy.fna,0
GCA_034054115.1_ASM3405411v1_genomic_100kbp_proxy.fna,0
GCF_040008285.1_ASM4000828v1_genomic_100kbp_proxy.fna,1
GCF_025502545.1_ASM2550254v1_genomic_100kbp_proxy.fna,0
GCF_055701505.1_ASM5570150v1_genomic_100kbp_proxy.fna,1
GCF_037755145.1_ASM3775514v1_genomic_100kbp_proxy.fna,0
GCA_055690685.1_ASM5569068v1_genomic_100kbp_proxy.fna,0
GCA_035804665.1_ASM3580466v1_genomic_100kbp_proxy.fna,0
GCA_977550915.1_MarMAG_099569_genomic_100kbp_proxy.fna,2
GCA_050476325.1_ASM5047632v1_genomic_100kbp_proxy.fna,0
GCA_036219125.1_ASM3621912v1_genomic_100kbp_proxy.fna,0
GCF_035805155.1_ASM3580515v1_genomic_100kbp_proxy.fna,0
GCF_000953615.1_BS49Ch_genomic_100kbp_proxy.fna,0
GCF_905311435.2_NRS6118B_genomic_100kbp_proxy.fna,1
GCA_905315375.1_NRS6141_genomic_100kbp_proxy.fna,1
GCF_035812235.1_ASM3581223v1_genomic_100kbp_proxy.fna,1
GCF_039770075.1_ASM3977007v1_genomic_100kbp_proxy.fna,0
GCF_052037935.2_ASM5203793v2_genomic_100kbp_proxy.fna,1
GCA_042797595.1_ASM4279759v1_genomic_100kbp_proxy.fna,1
GCF_044130245.1_ASM4413024v1_genomic_100kbp_proxy.fna,0
GCF_043558625.1_ASM4355862v1_genomic_100kbp_proxy.fna,0
GCF_017352355.1_ASM1735235v1_genomic_100kbp_proxy.fna,0
GCA_000155375.1_ASM15537v1_genomic_100kbp_proxy.fna,1
GCA_021728925.1_ASM2172892v1_genomic_100kbp_proxy.fna,0
GCA_009665145.2_ASM966514v2_genomic_100kbp_proxy.fna,1
GCA_053645915.1_ASM5364591v1_genomic_100kbp_proxy.fna,1
GCA_982959955.1_NOWI19-1_SAMN10351120_MAG_00000067_genomic_100kbp_proxy.fna,2
GCA_041053155.1_ASM4105315v1_genomic_100kbp_proxy.fna,1
GCA_028541385.1_ASM2854138v1_genomic_100kbp_proxy.fna,1
GCA_002925885.1_ASM292588v1_genomic_100kbp_proxy.fna,1
GCA_035805015.1_ASM3580501v1_genomic_100kbp_proxy.fna,1
GCA_017753785.1_ASM1775378v1_genomic_100kbp_proxy.fna,1
GCA_050477345.1_ASM5047734v1_genomic_100kbp_proxy.fna,1
GCA_017838265.1_ASM1783826v1_genomic_100kbp_proxy.fna,1
GCA_050457285.1_ASM5045728v1_genomic_100kbp_proxy.fna,1
GCA_053891075.1_ASM5389107v1_genomic_100kbp_proxy.fna,0
GCF_003665275.1_ASM366527v1_genomic_100kbp_proxy.fna,1
GCF_039728905.1_ASM3972890v1_genomic_100kbp_proxy.fna,0
GCF_008017615.1_ASM801761v1_genomic_100kbp_proxy.fna,0
GCF_003762825.1_ASM376282v1_genomic_100kbp_proxy.fna,1
GCA_046533475.1_ASM4653347v1_genomic_100kbp_proxy.fna,1
GCF_024508095.1_ASM2450809v1_genomic_100kbp_proxy.fna,0
GCA_039762315.1_ASM3976231v1_genomic_100kbp_proxy.fna,0
GCA_900110305.1_IMG-taxon_2623620441_annotated_assembly_genomic_100kbp_proxy.fna,1
GCA_041925255.1_ASM4192525v1_genomic_100kbp_proxy.fna,0
GCF_047607985.1_ASM4760798v1_genomic_100kbp_proxy.fna,0
GCA_015880865.1_ASM1588086v1_genomic_100kbp_proxy.fna,1
GCA_050476105.1_ASM5047610v1_genomic_100kbp_proxy.fna,1
GCF_052591155.1_ASM5259115v1_genomic_100kbp_proxy.fna,0
GCF_000789295.1_ASM78929v1_genomic_100kbp_proxy.fna,1
GCF_054481215.1_ASM5448121v1_genomic_100kbp_proxy.fna,1
GCA_036222625.1_ASM3622262v1_genomic_100kbp_proxy.fna,1
GCA_042792615.1_ASM4279261v1_genomic_100kbp_proxy.fna,1
GCF_056339815.1_ASM5633981v1_genomic_100kbp_proxy.fna,1
GCF_047041075.1_ASM4704107v1_genomic_100kbp_proxy.fna,1
GCF_905311415.1_NRS6110_genomic_100kbp_proxy.fna,1
GCA_010578165.1_ASM1057816v1_genomic_100kbp_proxy.fna,0
GCA_023702085.1_ASM2370208v1_genomic_100kbp_proxy.fna,0
GCF_982525085.1_NRS2109_genomic_100kbp_proxy.fna,1
GCF_030846335.1_ASM3084633v1_genomic_100kbp_proxy.fna,1
GCA_036213345.1_ASM3621334v1_genomic_100kbp_proxy.fna,0
GCA_044841745.1_ASM4484174v1_genomic_100kbp_proxy.fna,1
GCF_033436855.1_ASM3343685v1_genomic_100kbp_proxy.fna,0
GCA_029762295.2_ASM2976229v2_genomic_100kbp_proxy.fna,0
GCF_035807755.1_ASM3580775v1_genomic_100kbp_proxy.fna,0
GCA_046592455.1_ASM4659245v1_genomic_100kbp_proxy.fna,1
GCF_905315715.2_NRS6160B_genomic_100kbp_proxy.fna,0
GCF_050106695.1_ASM5010669v1_genomic_100kbp_proxy.fna,0
GCA_042793875.1_ASM4279387v1_genomic_100kbp_proxy.fna,1
GCA_054481175.1_ASM5448117v1_genomic_100kbp_proxy.fna,0
GCF_036222545.1_ASM3622254v1_genomic_100kbp_proxy.fna,0
GCF_000340315.1_ASM34031v1_genomic_100kbp_proxy.fna,1
GCF_001717105.1_ASM171710v1_genomic_100kbp_proxy.fna,0
GCF_052806295.1_ASM5280629v1_genomic_100kbp_proxy.fna,0
GCF_900177305.1_IMG-taxon_2547132509_annotated_assembly_genomic_100kbp_proxy.fna,1
GCA_042266245.1_ASM4226624v1_genomic_100kbp_proxy.fna,0
GCF_030643845.1_ASM3064384v1_genomic_100kbp_proxy.fna,1
GCA_002835225.1_ASM283522v1_genomic_100kbp_proxy.fna,1
GCA_982976355.1_NOWI19-1_SAMN10350899_MAG_00000105_genomic_100kbp_proxy.fna,2
GCF_040712175.1_JM553_genomic_100kbp_proxy.fna,1
GCF_056490885.1_ASM5649088v1_genomic_100kbp_proxy.fna,0
GCA_042754355.1_ASM4275435v1_genomic_100kbp_proxy.fna,0
GCF_980653625.1_FF9-DPCBA-3_genomic_100kbp_proxy.fna,1
GCF_029537155.2_ASM2953715v2_genomic_100kbp_proxy.fna,1
GCF_058091695.1_ASM5809169v1_genomic_100kbp_proxy.fna,1
GCF_007679005.1_ASM767900v1_genomic_100kbp_proxy.fna,0
GCA_050463845.1_ASM5046384v1_genomic_100kbp_proxy.fna,1
GCA_019973715.1_ASM1997371v1_genomic_100kbp_proxy.fna,2
GCA_015845175.1_ASM1584517v1_genomic_100kbp_proxy.fna,0
GCF_056715765.1_ASM5671576v1_genomic_100kbp_proxy.fna,0
GCF_054962435.1_ASM5496243v1_genomic_100kbp_proxy.fna,0
GCF_023518255.2_ASM2351825v2_genomic_100kbp_proxy.fna,1
GCA_905319815.1_NRS6206_genomic_100kbp_proxy.fna,1
GCA_030016255.1_ASM3001625v1_genomic_100kbp_proxy.fna,0
GCF_054408555.1_ASM5440855v1_genomic_100kbp_proxy.fna,0
GCA_018122435.1_ASM1812243v1_genomic_100kbp_proxy.fna,1
GCF_052077925.1_ASM5207792v1_genomic_100kbp_proxy.fna,1
GCA_060855445.1_ASM6085544v1_genomic_100kbp_proxy.fna,1
GCA_036665995.1_ASM3666599v1_genomic_100kbp_proxy.fna,0
GCF_049860545.1_ASM4986054v1_genomic_100kbp_proxy.fna,1
GCA_977010365.1_NRS7985_genomic_100kbp_proxy.fna,0
GCA_038397795.1_ASM3839779v1_genomic_100kbp_proxy.fna,0
GCA_058105245.1_ASM5810524v1_genomic_100kbp_proxy.fna,0
GCF_001698485.1_ASM169848v1_genomic_100kbp_proxy.fna,1
GCA_028540465.1_ASM2854046v1_genomic_100kbp_proxy.fna,0
GCA_003833255.1_ASM383325v1_genomic_100kbp_proxy.fna,0
GCF_001560125.1_GG12_C01_12_genomic_100kbp_proxy.fna,1
GCA_977575905.1_MarMAG_000341_genomic_100kbp_proxy.fna,2
GCA_028540845.1_ASM2854084v1_genomic_100kbp_proxy.fna,0
GCA_030028395.1_ASM3002839v1_genomic_100kbp_proxy.fna,1
GCF_028541545.1_ASM2854154v1_genomic_100kbp_proxy.fna,0
GCF_001703495.1_ASM170349v1_genomic_100kbp_proxy.fna,1
GCA_015645615.1_ASM1564561v1_genomic_100kbp_proxy.fna,0
GCA_905315695.1_NRS6148_genomic_100kbp_proxy.fna,0
GCA_037145075.1_ASM3714507v1_genomic_100kbp_proxy.fna,1
GCA_007182855.1_ASM718285v1_genomic_100kbp_proxy.fna,2
GCA_036213425.1_ASM3621342v1_genomic_100kbp_proxy.fna,1
GCA_004119675.1_ASM411967v1_genomic_100kbp_proxy.fna,1
GCA_050464885.1_ASM5046488v1_genomic_100kbp_proxy.fna,0
GCA_947493205.1_955.fasta_genomic_100kbp_proxy.fna,0
GCA_982963605.1_NOWI19-1_SAMN09201849_MAG_00000082_genomic_100kbp_proxy.fna,2
GCF_056098865.1_ASM5609886v1_genomic_100kbp_proxy.fna,0
GCF_002799585.1_ASM279958v1_genomic_100kbp_proxy.fna,1
GCA_042725685.1_ASM4272568v1_genomic_100kbp_proxy.fna,1
GCA_001625135.1_ASM162513v1_genomic_100kbp_proxy.fna,0
GCA_983018995.1_NOWI19-1_SAMN09201441_MAG_00000073_genomic_100kbp_proxy.fna,2
GCF_035804495.1_ASM3580449v1_genomic_100kbp_proxy.fna,1
GCF_003665335.1_ASM366533v1_genomic_100kbp_proxy.fna,1
GCF_014498985.1_ASM1449898v1_genomic_100kbp_proxy.fna,1
GCA_003336815.1_ASM333681v1_genomic_100kbp_proxy.fna,1
GCA_051122525.1_ASM5112252v1_genomic_100kbp_proxy.fna,1
GCF_000341775.1_ASM34177v1_genomic_100kbp_proxy.fna,0
GCA_052038015.2_ASM5203801v2_genomic_100kbp_proxy.fna,1
GCF_009497795.1_ASM949779v1_genomic_100kbp_proxy.fna,0
GCA_035808095.1_ASM3580809v1_genomic_100kbp_proxy.fna,1
GCA_030121685.1_ASM3012168v1_genomic_100kbp_proxy.fna,0
GCA_052043905.1_ASM5204390v1_genomic_100kbp_proxy.fna,1
GCF_040369885.1_ASM4036988v1_genomic_100kbp_proxy.fna,2
GCA_035810215.1_ASM3581021v1_genomic_100kbp_proxy.fna,1
GCF_015845955.1_ASM1584595v1_genomic_100kbp_proxy.fna,0
GCA_030016535.1_ASM3001653v1_genomic_100kbp_proxy.fna,0
GCF_035810175.1_ASM3581017v1_genomic_100kbp_proxy.fna,1
GCA_050463305.1_ASM5046330v1_genomic_100kbp_proxy.fna,0
GCF_054962355.1_ASM5496235v1_genomic_100kbp_proxy.fna,0
GCA_051252635.1_ASM5125263v1_genomic_100kbp_proxy.fna,1
GCA_050270275.1_ASM5027027v1_genomic_100kbp_proxy.fna,0
GCF_905315685.2_NRS6145B_genomic_100kbp_proxy.fna,1
GCA_009662435.1_ASM966243v1_genomic_100kbp_proxy.fna,0
GCA_059821485.1_ASM5982148v1_genomic_100kbp_proxy.fna,1
GCA_001043765.1_ASM104376v1_genomic_100kbp_proxy.fna,1
GCA_046588145.1_ASM4658814v1_genomic_100kbp_proxy.fna,0
GCA_002173615.1_ASM217361v1_genomic_100kbp_proxy.fna,0
GCF_035814275.1_ASM3581427v1_genomic_100kbp_proxy.fna,1
GCA_000830695.1_ASM83069v1_genomic_100kbp_proxy.fna,1
GCA_023650935.1_ASM2365093v1_genomic_100kbp_proxy.fna,1
GCA_030297825.1_ASM3029782v1_genomic_100kbp_proxy.fna,0
GCA_013393725.1_ASM1339372v1_genomic_100kbp_proxy.fna,1
GCF_038442665.1_YB-187_genome_genomic_100kbp_proxy.fna,1
GCF_053786015.1_ASM5378601v1_genomic_100kbp_proxy.fna,0
GCA_001560675.1_NG05B_CO5_06_genomic_100kbp_proxy.fna,1
GCF_042266485.1_ASM4226648v1_genomic_100kbp_proxy.fna,1
GCA_052693295.1_ASM5269329v1_genomic_100kbp_proxy.fna,1
GCA_013186645.1_ASM1318664v1_genomic_100kbp_proxy.fna,0
GCA_057444255.1_ASM5744425v1_genomic_100kbp_proxy.fna,0
GCF_024507815.1_ASM2450781v1_genomic_100kbp_proxy.fna,1
GCF_040549285.1_ASM4054928v1_genomic_100kbp_proxy.fna,1
GCA_054461995.1_ASM5446199v1_genomic_100kbp_proxy.fna,0
GCA_000830635.1_ASM83063v1_genomic_100kbp_proxy.fna,0
GCF_013620675.1_ASM1362067v1_genomic_100kbp_proxy.fna,0
GCA_001560835.1_NG05B_CO5_15_genomic_100kbp_proxy.fna,1
GCA_047314905.1_ASM4731490v1_genomic_100kbp_proxy.fna,1
GCF_007677755.1_ASM767775v1_genomic_100kbp_proxy.fna,1
GCA_050474085.1_ASM5047408v1_genomic_100kbp_proxy.fna,0
GCA_977556125.1_MarMAG_000332_genomic_100kbp_proxy.fna,2
GCA_005218185.1_ASM521818v1_genomic_100kbp_proxy.fna,0
GCF_036213585.1_ASM3621358v1_genomic_100kbp_proxy.fna,1
GCA_049945035.1_ASM4994503v1_genomic_100kbp_proxy.fna,1
GCF_025449235.1_ASM2544923v1_genomic_100kbp_proxy.fna,1
GCF_018986855.1_ASM1898685v1_genomic_100kbp_proxy.fna,0
GCA_002142535.1_ASM214253v1_genomic_100kbp_proxy.fna,0
GCA_050461725.1_ASM5046172v1_genomic_100kbp_proxy.fna,0
GCA_020104495.1_ASM2010449v1_genomic_100kbp_proxy.fna,1
GCA_905315395.2_NRS6134B_genomic_100kbp_proxy.fna,0
GCA_028806775.1_ASM2880677v1_genomic_100kbp_proxy.fna,1
GCF_023078435.1_ASM2307843v1_genomic_100kbp_proxy.fna,1
GCF_047823005.1_ASM4782300v1_genomic_100kbp_proxy.fna,0
GCF_035812975.1_ASM3581297v1_genomic_100kbp_proxy.fna,1
GCA_011317145.1_ASM1131714v1_genomic_100kbp_proxy.fna,0
GCF_051858235.2_ASM5185823v3_genomic_100kbp_proxy.fna,1
GCA_053607365.1_ASM5360736v1_genomic_100kbp_proxy.fna,1
GCA_047758065.1_ASM4775806v1_genomic_100kbp_proxy.fna,1
GCA_001286785.1_Bacillus_JRS10_genomic_100kbp_proxy.fna,1
GCF_036218965.1_ASM3621896v1_genomic_100kbp_proxy.fna,0
GCA_035804915.1_ASM3580491v1_genomic_100kbp_proxy.fna,1
GCA_042269425.1_ASM4226942v1_genomic_100kbp_proxy.fna,1
GCA_045780055.1_ASM4578005v1_genomic_100kbp_proxy.fna,0
GCA_035809015.1_ASM3580901v1_genomic_100kbp_proxy.fna,1
GCA_059819925.1_ASM5981992v1_genomic_100kbp_proxy.fna,1
GCF_004361725.1_ASM436172v1_genomic_100kbp_proxy.fna,0
GCA_002202055.1_ASM220205v1_genomic_100kbp_proxy.fna,1
GCA_022832445.1_ASM2283244v1_genomic_100kbp_proxy.fna,0
GCF_059729465.1_ASM5972946v1_genomic_100kbp_proxy.fna,2
GCF_006741845.1_ASM674184v1_genomic_100kbp_proxy.fna,0
GCA_019748555.1_ASM1974855v1_genomic_100kbp_proxy.fna,1
GCA_008831405.1_ASM883140v1_genomic_100kbp_proxy.fna,0
GCF_019037315.1_ASM1903731v1_genomic_100kbp_proxy.fna,1
GCA_004101405.1_ASM410140v1_genomic_100kbp_proxy.fna,1
GCF_000338775.1_ASM33877v1_genomic_100kbp_proxy.fna,1
GCF_036221445.1_ASM3622144v1_genomic_100kbp_proxy.fna,0
GCA_016865275.1_ASM1686527v1_genomic_100kbp_proxy.fna,2
GCF_057544205.1_ASM5754420v1_genomic_100kbp_proxy.fna,0
GCF_035804655.1_ASM3580465v1_genomic_100kbp_proxy.fna,0
GCF_047302535.1_SY83.1.0_genomic_100kbp_proxy.fna,1
GCF_965250525.1_AMBY-0007_genomic_100kbp_proxy.fna,1
GCF_021172185.1_ASM2117218v1_genomic_100kbp_proxy.fna,1
GCA_010912695.1_ASM1091269v1_genomic_100kbp_proxy.fna,1
GCF_000401495.1_ASM40149v1_genomic_100kbp_proxy.fna,2
GCF_037414465.1_ASM3741446v1_genomic_100kbp_proxy.fna,1
GCA_004294535.1_ASM429453v1_genomic_100kbp_proxy.fna,0
GCF_018141065.1_ASM1814106v1_genomic_100kbp_proxy.fna,1
GCA_047528675.1_ASM4752867v1_genomic_100kbp_proxy.fna,0
GCA_035804935.1_ASM3580493v1_genomic_100kbp_proxy.fna,0
GCF_025642835.1_ASM2564283v1_genomic_100kbp_proxy.fna,1
GCA_036225405.1_ASM3622540v1_genomic_100kbp_proxy.fna,0
GCA_000340295.1_ASM34029v1_genomic_100kbp_proxy.fna,1
GCF_000349795.1_ASM34979v1_genomic_100kbp_proxy.fna,0
GCA_035804515.1_ASM3580451v1_genomic_100kbp_proxy.fna,1
GCF_031316435.1_ASM3131643v1_genomic_100kbp_proxy.fna,0
GCF_003833195.1_ASM383319v1_genomic_100kbp_proxy.fna,0
GCA_013867545.1_ASM1386754v1_genomic_100kbp_proxy.fna,1
GCA_004101465.1_ASM410146v1_genomic_100kbp_proxy.fna,0
GCA_035809035.1_ASM3580903v1_genomic_100kbp_proxy.fna,0
GCF_052043885.1_ASM5204388v1_genomic_100kbp_proxy.fna,0
GCA_036221705.1_ASM3622170v1_genomic_100kbp_proxy.fna,1
GCF_047302565.1_ASM4730256v1_genomic_100kbp_proxy.fna,0
GCF_016065415.1_ASM1606541v1_genomic_100kbp_proxy.fna,1
GCF_027689075.1_ASM2768907v1_genomic_100kbp_proxy.fna,0
GCF_037749985.1_ASM3774998v1_genomic_100kbp_proxy.fna,1
GCF_007829355.1_ASM782935v1_genomic_100kbp_proxy.fna,0
GCA_019037645.1_ASM1903764v1_genomic_100kbp_proxy.fna,1
GCF_059729445.1_ASM5972944v1_genomic_100kbp_proxy.fna,2
GCA_055454095.1_ASM5545409v1_genomic_100kbp_proxy.fna,1
GCF_019037525.1_ASM1903752v1_genomic_100kbp_proxy.fna,1
GCA_002202035.1_ASM220203v1_genomic_100kbp_proxy.fna,0
GCF_036221845.1_ASM3622184v1_genomic_100kbp_proxy.fna,1
GCF_039903365.1_ASM3990336v1_genomic_100kbp_proxy.fna,0
GCF_007845115.1_ASM784511v1_genomic_100kbp_proxy.fna,0
GCF_019037905.1_ASM1903790v1_genomic_100kbp_proxy.fna,0
GCA_051025355.1_ASM5102535v1_genomic_100kbp_proxy.fna,1
GCA_054065575.1_ASM5406557v1_genomic_100kbp_proxy.fna,1
GCF_036221465.1_ASM3622146v1_genomic_100kbp_proxy.fna,1
GCA_002072735.1_ASM207273v1_genomic_100kbp_proxy.fna,0
GCA_983018535.1_NOWI19-1_SAMN10350895_MAG_00000042_genomic_100kbp_proxy.fna,2
GCF_024800645.1_ASM2480064v1_genomic_100kbp_proxy.fna,1
GCA_018603805.1_ASM1860380v1_genomic_100kbp_proxy.fna,1
GCF_050596035.1_NABI_Bsub_1_genomic_100kbp_proxy.fna,1
GCA_977566255.1_MarMAG_000338_genomic_100kbp_proxy.fna,2
GCA_039621415.1_ASM3962141v1_genomic_100kbp_proxy.fna,0
GCA_001565875.1_ASM156587v1_genomic_100kbp_proxy.fna,0
GCA_035812615.1_ASM3581261v1_genomic_100kbp_proxy.fna,0
GCF_003336895.2_ASM333689v2_genomic_100kbp_proxy.fna,0
GCA_028462485.1_ASM2846248v1_genomic_100kbp_proxy.fna,0
GCA_001560605.1_NG05B_CO5_03_genomic_100kbp_proxy.fna,1
GCF_024507835.1_ASM2450783v1_genomic_100kbp_proxy.fna,1
GCF_010094155.1_ASM1009415v1_genomic_100kbp_proxy.fna,0
GCA_007666785.1_ASM766678v1_genomic_100kbp_proxy.fna,1
GCF_037169145.1_ASM3716914v1_genomic_100kbp_proxy.fna,1
GCA_044545815.1_ASM4454581v1_genomic_100kbp_proxy.fna,1
GCA_022654795.1_ASM2265479v1_genomic_100kbp_proxy.fna,0
GCF_000582885.1_QH-1_V1.0_genomic_100kbp_proxy.fna,0
GCA_035319605.1_ASM3531960v1_genomic_100kbp_proxy.fna,0
GCA_050461705.1_ASM5046170v1_genomic_100kbp_proxy.fna,1
GCF_046529435.1_ASM4652943v1_genomic_100kbp_proxy.fna,1
GCA_035813875.1_ASM3581387v1_genomic_100kbp_proxy.fna,0
GCA_039769285.1_ASM3976928v1_genomic_100kbp_proxy.fna,1
GCF_036687335.1_TTHB27_delta_cmr4_genomic_100kbp_proxy.fna,2
GCF_040733615.1_ASM4073361v1_genomic_100kbp_proxy.fna,0
GCF_001742355.1_ASM174235v1_genomic_100kbp_proxy.fna,1
GCA_036216785.1_ASM3621678v1_genomic_100kbp_proxy.fna,1
GCA_053607345.1_ASM5360734v1_genomic_100kbp_proxy.fna,1
GCF_023614045.1_ASM2361404v1_genomic_100kbp_proxy.fna,0
GCA_030005595.1_ASM3000559v1_genomic_100kbp_proxy.fna,1
GCA_026790755.1_ASM2679075v1_genomic_100kbp_proxy.fna,1
GCF_033392095.1_ASM3339209v1_genomic_100kbp_proxy.fna,0
GCA_014805495.1_ASM1480549v1_genomic_100kbp_proxy.fna,0
GCA_044546445.1_ASM4454644v1_genomic_100kbp_proxy.fna,0
GCF_000747645.1_ASM74764v1_genomic_100kbp_proxy.fna,1
GCA_009662455.1_ASM966245v1_genomic_100kbp_proxy.fna,0
GCF_002215485.1_ASM221548v1_genomic_100kbp_proxy.fna,1
GCA_044546255.1_ASM4454625v1_genomic_100kbp_proxy.fna,0
GCA_052038035.2_ASM5203803v2_genomic_100kbp_proxy.fna,1
GCA_001559975.1_GG12_C01_02_genomic_100kbp_proxy.fna,1
GCA_042788915.1_ASM4278891v1_genomic_100kbp_proxy.fna,1
GCA_001889625.1_ASM188962v1_genomic_100kbp_proxy.fna,1
GCA_035810235.1_ASM3581023v1_genomic_100kbp_proxy.fna,1
GCF_000091545.1_ASM9154v1_genomic_100kbp_proxy.fna,2
GCF_013267115.1_ASM1326711v1_genomic_100kbp_proxy.fna,1
GCA_003014945.1_ASM301494v1_genomic_100kbp_proxy.fna,1
GCA_054353695.1_ASM5435369v1_genomic_100kbp_proxy.fna,0
GCA_024752515.1_ASM2475251v1_genomic_100kbp_proxy.fna,1
GCA_009497815.1_ASM949781v1_genomic_100kbp_proxy.fna,1
GCA_050456965.1_ASM5045696v1_genomic_100kbp_proxy.fna,1
GCF_035810155.1_ASM3581015v1_genomic_100kbp_proxy.fna,0
GCA_002272405.1_assembly-7702_v1_genomic_100kbp_proxy.fna,0
GCA_050463325.1_ASM5046332v1_genomic_100kbp_proxy.fna,1
GCA_023521275.1_ASM2352127v1_genomic_100kbp_proxy.fna,1
GCF_036178865.1_ASM3617886v1_genomic_100kbp_proxy.fna,0
GCA_060334785.1_ASM6033478v1_genomic_100kbp_proxy.fna,0
GCA_051252615.1_ASM5125261v1_genomic_100kbp_proxy.fna,0
GCA_002915255.1_ASM291525v1_genomic_100kbp_proxy.fna,1
GCF_049059625.1_ASM4905962v1_genomic_100kbp_proxy.fna,0
GCF_003665355.1_ASM366535v1_genomic_100kbp_proxy.fna,0
GCF_964017255.1_ASM904v2_genomic_100kbp_proxy.fna,1
GCA_002009135.1_ASM200913v1_genomic_100kbp_proxy.fna,1
GCF_024262185.1_ASM2426218v1_genomic_100kbp_proxy.fna,1
GCF_047902445.1_ASM4790244v1_genomic_100kbp_proxy.fna,0
GCF_011800745.1_ASM1180074v1_genomic_100kbp_proxy.fna,1
GCA_001662955.1_ASM166295v1_genomic_100kbp_proxy.fna,0
GCA_028540445.1_ASM2854044v1_genomic_100kbp_proxy.fna,1
GCF_001660605.1_ASM166060v1_genomic_100kbp_proxy.fna,0
GCA_028540865.1_ASM2854086v1_genomic_100kbp_proxy.fna,1
GCA_039880435.1_ASM3988043v1_genomic_100kbp_proxy.fna,1
GCA_005234095.1_ASM523409v1_genomic_100kbp_proxy.fna,0
GCF_036966605.1_ASM3696660v1_genomic_100kbp_proxy.fna,0
GCA_001560165.1_GG12_C01_14_genomic_100kbp_proxy.fna,1
GCF_028541565.1_ASM2854156v1_genomic_100kbp_proxy.fna,1
GCF_051487145.1_ASM5148714v1_genomic_100kbp_proxy.fna,1
GCA_030348645.1_ASM3034864v1_genomic_100kbp_proxy.fna,0
GCA_007829445.1_ASM782944v1_genomic_100kbp_proxy.fna,1
GCA_004119615.1_ASM411961v1_genomic_100kbp_proxy.fna,1
GCF_047120645.1_ASM4712064v1_genomic_100kbp_proxy.fna,0
GCA_002093785.1_ASM209378v1_genomic_100kbp_proxy.fna,0
GCA_042797015.1_ASM4279701v1_genomic_100kbp_proxy.fna,1
GCF_001057075.1_ASM105707v1_genomic_100kbp_proxy.fna,1
GCF_017599395.1_ASM1759939v1_genomic_100kbp_proxy.fna,0
GCF_024706255.1_ASM2470625v1_genomic_100kbp_proxy.fna,1
GCA_036213405.1_ASM3621340v1_genomic_100kbp_proxy.fna,1
GCF_035822685.1_ASM3582268v1_genomic_100kbp_proxy.fna,0
GCA_009602405.1_ASM960240v1_genomic_100kbp_proxy.fna,1
GCA_004103895.1_ASM410389v1_genomic_100kbp_proxy.fna,0
GCA_983014845.1_NOWI19-1_SAMN10351093_MAG_00000001_genomic_100kbp_proxy.fna,2
GCA_010578035.1_ASM1057803v1_genomic_100kbp_proxy.fna,1
GCF_982988135.1_NOWI19-1_SAMN09201541_MAG_00000029_genomic_100kbp_proxy.fna,2
GCA_059130615.1_ASM5913061v1_genomic_100kbp_proxy.fna,1
GCF_054979555.1_ASM5497955v1_genomic_100kbp_proxy.fna,2
GCF_057592975.1_ASM5759297v1_genomic_100kbp_proxy.fna,0
GCA_031298055.1_ASM3129805v1_genomic_100kbp_proxy.fna,2
GCA_003833235.1_ASM383323v1_genomic_100kbp_proxy.fna,0
GCF_009913255.1_ASM991325v1_genomic_100kbp_proxy.fna,0
GCA_050884255.1_ASM5088425v1_genomic_100kbp_proxy.fna,0
GCA_004103595.1_ASM410359v1_genomic_100kbp_proxy.fna,1
GCF_035805195.1_ASM3580519v1_genomic_100kbp_proxy.fna,0
GCF_035828575.1_ASM3582857v1_genomic_100kbp_proxy.fna,0
GCF_053609825.1_ASM5360982v1_genomic_100kbp_proxy.fna,1
GCA_018394175.1_ASM1839417v1_genomic_100kbp_proxy.fna,0
GCA_009017455.1_ASM901745v1_genomic_100kbp_proxy.fna,1
GCA_050463445.1_ASM5046344v1_genomic_100kbp_proxy.fna,1
GCA_057334135.1_ASM5733413v1_genomic_100kbp_proxy.fna,0
